시군구코드,연도,시군구명,대졸인구비율,대졸인구비율등급,여성종사자비율,여성종사자비율등급,20세미만인구성장률,20세미만인구성장률등급,투표율,투표율등급,재정자립도,재정자립도등급,경제활동인구대비종사자수,경제활동인구대비종사자수등급,1인당지역내총생산,1인당지역내총생산등급,특허출원건수,특허출원건수등급,1인당주민세,1인당주민세등급,1인당공원면적,1인당공원면적등급,도로밀도,도로밀도등급,1만인당공무원수,1만인당공무원수등급,건축허가면적증감률,건축허가면적증감률등급,주민등록인구전출입률,주민등록인구전출입률등급,폐기물재활용률,폐기물재활용률등급,1만인당사회복지시설수,1만인당사회복지시설수등급,1만인당문화체육시설수,1만인당문화체육시설수등급,1만인당축제건수,1만인당축제건수등급,비영리단체수,비영리단체수등급
11110,2020,서울특별시 종로구,38.31,6,43.15,6,-9.07,10,67.85,6,53.66,7,2.09,10,22689.1635,10,1895,7,307.81,7,8.15,4,4.48,6,90.32,6,19.15,5,-1.09,10,,,7.09,4,34.21,7,0.43,5,551,7
11140,2020,서울특별시 중구,34.73,6,44.38,6,-8.32,10,65.16,5,67.57,7,3.46,10,44770.44475,10,1923,7,583.96,7,12.91,5,19.21,10,105.93,6,-9.94,5,-0.76,10,,,7.08,4,40.77,8,0.09,1,248,7
11170,2020,서울특별시 용산구,43.59,7,44.38,6,-5.26,10,64.19,5,49.92,6,0.73,7,5574.833942,6,1268,6,86.41,7,2.86,1,12.99,9,64.09,5,-34.63,5,0.56,8,,,6.14,4,11.65,4,0.1,1,172,7
11200,2020,서울특별시 성동구,36.44,6,43.29,6,-6.64,10,66.51,5,39.18,6,0.72,7,4231.887613,6,1691,7,47.15,6,5.05,2,14.77,9,47.14,4,75.51,6,-2.71,10,,,7.68,4,12.62,4,0.04,1,75,6
11215,2020,서울특별시 광진구,32.91,6,47.34,7,-7.09,10,66.45,5,32.13,6,0.36,5,1860.848559,4,970,6,17.53,3,1.84,1,27.89,10,42.37,4,-17.45,5,-1.38,10,,,4.88,4,14.79,4,0.03,1,82,6
11230,2020,서울특별시 동대문구,27.13,6,48.69,7,-5.5,10,65.36,5,25.85,6,0.42,5,2158.394514,4,689,5,24.62,4,5.14,2,14.32,9,41.17,4,1298.15,10,-0.94,10,,,7.08,4,10.67,4,0.12,1,88,6
11260,2020,서울특별시 중랑구,20.39,6,51.91,8,-5.47,10,62.97,5,24.92,5,0.24,4,1203.514804,4,310,2,11.18,1,5.38,2,17.11,10,37.94,4,-19.73,5,-0.51,10,,,7.88,4,12.85,4,0.05,1,44,5
11290,2020,서울특별시 성북구,29.37,6,54,9,-5.4,10,66.1,5,24.4,5,0.26,4,1416.714057,4,2291,7,12.99,2,7.54,4,25.17,10,35.62,4,-16.61,5,-1.21,10,,,6.44,4,12.84,4,0.09,1,89,6
11305,2020,서울특별시 강북구,19.49,5,57.19,10,-7.12,10,62.39,5,24.31,5,0.22,4,1089.726185,4,228,1,10.2,1,5.06,2,5.36,6,45.76,4,-8.58,5,-1.63,10,,,6.93,4,12.77,4,0.03,1,69,6
11320,2020,서울특별시 도봉구,23.41,6,51.77,8,-8.32,10,65.77,5,24.49,5,0.2,4,1075.87477,4,274,2,9.23,1,2.93,1,8.88,7,41.94,4,-48.64,5,-2.29,10,,,8.37,4,12.53,4,0.16,1,52,5
11350,2020,서울특별시 노원구,29.06,6,56.02,10,-6.62,10,69.1,6,20.73,5,0.22,4,1230.950774,4,960,6,11.64,1,3.14,1,7.53,7,31.9,4,75.64,6,-1.82,10,,,7.47,4,12.76,4,0.06,1,67,6
11380,2020,서울특별시 은평구,28.27,6,55.77,10,-4.91,10,64.29,5,22.51,5,0.19,4,1057.973887,4,391,3,10.2,1,7.2,3,4.68,6,31.91,4,-25.08,5,0.04,10,,,6.24,4,11.62,4,0.09,1,122,6
11410,2020,서울특별시 서대문구,34.75,6,53.54,9,-4.05,10,67.46,6,32.58,6,0.37,5,2758.427539,5,1493,6,29.93,5,4.03,1,19.92,10,45.16,4,2.85,5,0.94,8,,,6.21,4,13.77,4,0.2,2,138,7
11440,2020,서울특별시 마포구,40.14,6,45.09,6,-5.52,10,68.43,6,38.79,6,0.8,7,5431.605045,6,1797,7,66.93,6,8.7,4,20.06,10,41.03,4,-20.32,5,-0.66,10,,,6.12,4,16.1,5,0.23,3,335,7
11470,2020,서울특별시 양천구,33.58,6,48.96,8,-2.34,10,68.66,6,28.96,6,0.26,4,1543.667048,4,585,5,15.54,3,3.76,1,19.32,10,33.63,4,-26.55,5,-0.87,10,,,8.01,4,14.38,4,0,1,74,6
11500,2020,서울특별시 강서구,31.4,6,43.78,6,-7.42,10,66.49,5,28.96,6,0.53,6,2897.584736,5,2245,7,49.01,6,4.42,1,11.02,8,30.13,4,-10.19,5,-2.13,10,,,6.42,4,13.96,4,0.04,1,90,6
11530,2020,서울특별시 구로구,27.34,6,41.96,5,-4.92,10,67.52,6,26.54,6,0.66,7,3443.266701,5,1428,6,40.39,6,2.56,1,31.28,10,36.25,4,60.56,6,-0.78,10,,,7.46,4,17.06,5,0.03,1,85,6
11545,2020,서울특별시 금천구,22.75,6,38.19,4,-6.81,10,63.03,5,30.05,6,1.28,10,7431.730051,7,2139,7,83.98,7,1.8,1,16.14,10,52.5,5,-21.24,5,-0.52,10,,,6.21,4,18.4,5,0.09,1,57,5
11560,2020,서울특별시 영등포구,39.33,6,41.62,5,-0.72,10,67.18,6,42.22,6,1.24,10,10391.42116,9,12566,7,175.93,7,2.18,1,14.88,9,41.3,4,-35.72,5,2.84,8,,,7.65,4,22.49,5,0.03,1,309,7
11590,2020,서울특별시 동작구,37.44,6,51.83,8,-6.62,10,69.37,6,31.99,6,0.27,4,1700.021471,4,1007,6,19.24,4,11.86,5,15.94,10,35.4,4,-5.94,5,-1.32,10,,,5.78,4,10.72,4,0.05,1,112,6
11620,2020,서울특별시 관악구,33.4,6,48.99,8,-8.09,10,65.85,5,24.87,5,0.2,4,1240.00202,4,1493,6,11.52,1,4.83,1,12.14,8,31.43,4,39.32,6,-0.99,10,,,4.6,4,11.7,4,0.02,1,123,6
11650,2020,서울특별시 서초구,53.13,7,39.38,5,-1.84,10,68.83,6,62.47,7,1.4,10,8526.804289,8,5969,7,129.61,7,4.61,1,8.73,7,39.81,4,22.27,5,-1.51,10,,,4.87,4,25.66,6,0.05,1,246,7
11680,2020,서울특별시 강남구,51.98,7,44.11,6,-1.24,10,65.44,5,68.02,7,1.78,10,13771.53001,10,6330,7,203.55,7,8.29,4,15.36,10,34.54,4,1497.65,10,-1.16,10,,,4.83,4,28.63,6,0.04,1,221,7
11710,2020,서울특별시 송파구,43.28,7,38.09,4,-4.13,10,68.89,6,47.27,6,0.67,7,4541.677945,6,2586,7,53.51,6,3.37,1,14.93,9,26.63,4,-19.84,5,-1.43,10,,,4.69,4,14.11,4,0.06,1,159,7
11740,2020,서울특별시 강동구,33.61,6,47.56,7,7.15,9,67.01,6,31.55,6,0.33,4,2025.594713,4,592,5,27.29,5,7.7,4,14.77,9,32.91,4,1029.78,10,5.04,8,,,4.89,4,12.61,4,0.02,1,74,6
26110,2020,부산광역시 중구,19.62,5,39.4,5,-10.66,10,60.4,5,26.31,6,1.85,10,8553.888207,8,47,1,101.11,7,0.1,1,7.07,7,127.47,7,0.12,5,-0.24,10,,,10.96,4,25.49,6,1.27,7,50,5
26140,2020,부산광역시 서구,21.38,6,52.62,9,-3.41,10,61.38,5,17.54,5,0.49,5,3157.738937,5,88,1,43.38,6,0.26,1,5.28,6,60.37,5,-0.01,5,0.54,8,,,10.48,4,16.5,5,0.1,1,25,2
26170,2020,부산광역시 동구,19.42,5,47.44,7,-2.73,10,62.08,5,18.58,5,1.03,9,4609.638812,6,90,1,61.54,6,0.03,1,8.51,7,72.05,5,0,5,1.38,8,,,12.36,4,20.49,5,0.12,1,111,6
26200,2020,부산광역시 영도구,15.56,5,39.71,5,-9.01,10,61.26,5,14.27,4,0.43,5,2436.927176,5,422,4,24.83,4,0.26,1,5.96,6,57.54,5,0,5,-2.19,10,,,9.81,4,12.52,4,0.18,2,17,1
26230,2020,부산광역시 부산진구,23.25,6,51.21,8,-5.74,10,63.74,5,22.86,5,0.48,5,2400.950301,5,654,5,28.46,5,0.18,1,7.13,7,29.14,4,0,5,0.84,8,,,8.87,4,15.36,4,0.14,1,161,7
26260,2020,부산광역시 동래구,28.1,6,49.23,8,-0.06,10,65.77,5,25.05,6,0.37,5,1473.510868,4,259,1,18.5,3,0.27,1,5.45,6,28.24,4,0,5,-0.09,10,,,7.52,4,11.98,4,0.11,1,77,6
26290,2020,부산광역시 남구,25.86,6,43.23,6,-8.5,10,66.37,5,27.95,6,0.33,4,2299.303032,5,678,5,26.13,5,0.22,1,4.59,6,31.49,4,0,5,-2.22,10,,,8.2,4,12.05,4,0.04,1,48,5
26320,2020,부산광역시 북구,21.43,6,60.19,10,-6.65,10,66.92,6,14.59,4,0.2,4,1067.545923,4,227,1,12.43,1,0.4,1,3.05,5,29.36,4,0.01,5,-2.38,10,,,8.22,4,10.71,4,0.04,1,42,4
26350,2020,부산광역시 해운대구,31.13,6,48.6,7,-4.76,10,64.45,5,31.56,6,0.41,5,2269.898476,5,805,6,24.75,4,0.39,1,3.41,5,27.63,4,0.07,5,-0.91,10,,,8.52,4,11.88,4,0.1,1,61,5
26380,2020,부산광역시 사하구,18.1,5,43.29,6,-6.84,10,63.46,5,20.24,5,0.37,5,2258.444237,5,647,5,27.28,5,0.27,1,3.87,5,29.24,4,0,5,-2.69,10,,,8.25,4,13.33,4,0.13,1,38,4
26410,2020,부산광역시 금정구,25.67,6,40.57,5,-8.22,10,65.62,5,23.03,5,0.42,5,1876.95108,4,629,5,22.6,4,0.41,1,3.18,5,34.1,4,0.02,5,-2.26,10,,,7.78,4,15.35,4,0.13,1,68,6
26440,2020,부산광역시 강서구,26,6,26.26,1,6.75,9,66.22,5,46.73,6,1.21,10,9732.221634,9,799,6,117.82,7,2.05,1,4.1,5,48.84,4,0,5,5.54,8,,,15.39,4,26.41,6,0.31,4,17,1
26470,2020,부산광역시 연제구,26.87,6,49.72,8,-3.04,10,66.83,6,21.32,5,0.43,5,3023.200754,5,227,1,23.36,4,0.23,1,4.6,6,35.12,4,0.02,5,0.01,10,,,7.6,4,10.5,4,0.05,1,82,6
26500,2020,부산광역시 수영구,30.24,6,46.28,7,-2.62,10,63.94,5,26.19,6,0.32,4,1566.444877,4,195,1,18.72,3,0.27,1,11.25,8,37.58,4,0.05,5,0.67,8,,,6.95,4,12.9,4,0.06,1,46,5
26530,2020,부산광역시 사상구,16.02,5,38.44,4,-9.16,10,64.77,5,23.1,5,0.59,6,2924.228783,5,562,5,33.53,5,0.47,1,4.71,6,35.52,4,0.01,5,-2.28,10,,,8.12,4,16.29,5,0.05,1,41,4
26710,2020,부산광역시 기장군,22.14,6,40.88,5,2.99,10,63.53,5,36.53,6,0.45,5,3648.842992,5,347,3,34.58,5,1.72,1,2.93,5,46.9,4,0.01,5,5.55,8,,,20.49,5,21.02,5,0.48,5,15,1
27110,2020,대구광역시 중구,30.85,6,55.45,9,-5.25,10,63.25,5,27.21,6,1.2,10,7066.624427,7,116,1,10.13,1,0.75,1,12.02,8,85.17,6,-21.2,5,-0.91,10,,,10.88,4,15.65,4,1.36,7,108,6
27140,2020,대구광역시 동구,22.36,6,45.08,6,-5.19,10,63.89,5,19.58,5,0.36,5,2218.036968,5,557,5,7.48,1,5.63,2,1.59,4,30.63,4,9.45,5,-0.84,10,,,9.27,4,12.66,4,0.09,1,62,5
27170,2020,대구광역시 서구,11.77,4,42.07,5,-9.66,10,59.98,5,15.93,4,0.45,5,2257.0744,5,192,1,7.8,1,2.78,1,8.12,7,44.33,4,16.75,5,-2.11,10,,,10.4,4,13.68,4,0.06,1,29,3
27200,2020,대구광역시 남구,20.38,6,53.9,9,-6.85,10,59.93,5,15.01,4,0.39,5,2113.580937,4,126,1,7.35,1,0.71,1,6.56,6,47.43,4,210.41,8,-0.42,10,,,10.01,4,11.13,4,0.21,3,70,6
27230,2020,대구광역시 북구,20.31,6,43.45,6,-4.66,10,64.32,5,21.49,5,0.34,4,2377.721271,5,1174,6,7.21,1,4.04,1,2.7,5,25.49,4,-20.49,5,0.58,8,,,8.77,4,12.56,4,0.05,1,52,5
27260,2020,대구광역시 수성구,35.15,6,49.15,8,-3.77,10,69.32,6,29.57,6,0.31,4,1977.252695,4,557,5,7.18,1,8.4,4,2.49,5,27.02,4,9.85,5,-0.82,10,,,7.74,4,14.8,4,0.02,1,87,6
27290,2020,대구광역시 달서구,22.05,6,44.2,6,-5.51,10,63.27,5,23.72,5,0.38,5,2096.012753,4,1125,6,7.37,1,4.53,1,4.9,6,21.87,4,23.64,5,-1.75,10,,,6.65,4,14.99,4,0.02,1,66,6
27710,2020,대구광역시 달성군,18.98,5,34.44,3,-1.31,10,63.45,5,37.19,6,0.46,5,2781.38344,5,933,6,39.7,6,11.69,5,1.33,4,37.5,4,-63.54,4,0.64,8,,,15.1,4,12.96,4,0.08,1,19,1
28110,2020,인천광역시 중구,24.05,6,35.25,3,2.59,10,60.53,5,47.3,6,0.85,8,8718.037057,8,111,1,132.29,7,0.7,1,1.07,4,53.25,5,-31.96,5,3.19,8,,,9.75,4,18.82,5,0.22,3,60,5
28140,2020,인천광역시 동구,12.56,4,32.93,3,-7.35,10,64.9,5,19.94,5,0.69,7,5847.174699,7,617,5,63.61,6,0.9,1,6.97,6,89.87,6,-19.31,5,-2.56,10,,,10.48,4,14.98,4,0.17,1,17,1
28170,2020,인천광역시 미추홀구,15.02,5,49.88,8,-6.77,10,59,5,18.52,5,0.29,4,1903.713679,4,522,4,17.07,3,2.67,1,14.12,9,20.92,4,57.51,6,-1.04,10,,,7.14,4,18.18,5,0.03,1,143,7
28185,2020,인천광역시 연수구,30.06,6,43.32,6,0.87,10,66.81,6,41.47,6,0.36,5,3057.308814,5,1612,7,39.16,6,3.62,1,2.48,5,25.83,4,490.32,10,5.08,8,,,6.75,4,10.52,4,0.03,1,78,6
28200,2020,인천광역시 남동구,18.92,5,41.48,5,-4.7,10,62.38,5,28.53,6,0.49,5,3132.378739,5,1325,6,33.08,5,15.14,6,8.13,7,23.51,4,-19.83,5,-1.46,10,,,7.28,4,15.06,4,0.02,1,200,7
28237,2020,인천광역시 부평구,18.9,5,46.65,7,-7.16,10,61.74,5,22.82,5,0.33,4,2158.091328,4,740,5,27.16,5,2.2,1,14.02,9,19.75,4,-8.41,5,-3.35,10,,,6.81,4,11.36,4,0.02,1,104,6
28245,2020,인천광역시 계양구,17.1,5,50.5,8,-8.08,10,62.34,5,19.44,5,0.27,4,1627.643471,4,325,3,15.53,3,1.86,1,5.4,6,24.95,4,-27.86,5,-2.19,10,,,9.65,4,13.81,4,0,1,48,5
28260,2020,인천광역시 서구,19.49,5,38.79,4,-3.28,10,62.24,5,34.65,6,0.41,5,3645.489816,5,1267,6,33.2,5,7.76,4,6.12,6,17.99,4,-42.42,5,-0.73,10,,,9.07,4,15.29,4,0,1,70,6
28710,2020,인천광역시 강화군,13.77,5,46.52,7,-3.52,10,66.43,5,16.67,4,0.34,4,2353.75056,5,79,1,14.06,2,0.75,1,0.19,4,87.41,6,-44.74,5,0.85,8,,,45.48,6,31.3,7,0.77,6,33,4
28720,2020,인천광역시 옹진군,20.23,6,25.91,1,-4.53,10,72.99,6,11.81,3,0.32,4,4287.958934,6,8,1,45.66,6,,0,0.08,4,217.47,10,24.1,5,0,10,,,41.6,6,41.6,8,0,1,1,1
29110,2020,광주광역시 동구,30.83,6,53.18,9,-2.32,10,68.01,6,14.65,4,0.71,7,3516.738097,5,244,1,48.75,6,3.21,1,2.21,5,54.36,5,71.03,6,4.47,8,,,15.71,4,25.06,6,0.1,1,169,7
29140,2020,광주광역시 서구,28.63,6,44.15,6,-5.54,10,67.81,6,21.68,5,0.55,6,3528.670223,5,383,3,37.7,5,16.72,6,4.39,6,25.88,4,-63.94,4,-1.43,10,,,11.01,4,17.26,5,0.03,1,128,6
29155,2020,광주광역시 남구,29.51,6,49.98,8,-4.74,10,68.12,6,12.46,3,0.32,4,1508.635514,4,208,1,14.88,2,9.28,4,3.05,5,31.15,4,-41.32,5,-1.44,10,,,16.3,4,20.16,5,0.09,1,109,6
29170,2020,광주광역시 북구,25.7,6,45.35,6,-5.71,10,67.09,6,18.27,5,0.38,5,2496.386877,5,1674,7,23.89,4,18.77,6,3.25,5,19.94,4,-63.2,4,-0.67,10,,,12.21,4,18.33,5,0,1,195,7
29200,2020,광주광역시 광산구,21.93,6,38.88,5,-4.85,10,66.04,5,22.61,5,0.42,5,3452.382397,5,1013,6,38.32,6,10,5,2.32,5,22.14,4,-5.7,5,-0.12,10,,,12.46,4,17.77,5,0,1,83,6
30110,2020,대전광역시 동구,17.31,5,46.86,7,-7.04,10,62.1,5,11.92,3,0.34,4,1655.112299,4,299,2,23.06,4,3.05,1,1.84,5,26.96,4,22.93,5,-1.4,10,,,11.14,4,10.22,4,0,1,83,6
30140,2020,대전광역시 중구,23.87,6,52.74,9,-6.38,10,63.38,5,15.34,4,0.42,5,2092.388028,4,303,2,28.15,5,2.1,1,3.37,5,26.01,4,128.65,7,-1.78,10,,,10.48,4,16.18,5,0.04,1,221,7
30170,2020,대전광역시 서구,29.95,6,51.74,8,-4.46,10,64.91,5,20.49,5,0.38,5,2661.001088,5,834,6,23.65,4,6.88,3,2.08,5,15.8,3,-45.81,5,-0.8,10,,,7.34,4,15.73,4,0.02,1,192,7
30200,2020,대전광역시 유성구,39.07,6,38.46,4,-3.15,10,68.89,6,29.77,6,0.55,6,4370.755483,6,8270,7,65.71,6,10.19,5,2.21,5,18.62,4,11.66,5,0.12,10,,,7.45,4,16.54,5,0.03,1,101,6
30230,2020,대전광역시 대덕구,18.04,5,33.2,3,-6.67,10,63.55,5,19.59,5,0.61,6,4373.112074,6,1159,6,67.41,6,5.68,2,3.56,5,33.69,4,79.68,6,-0.21,10,,,11.77,4,21.4,5,0.06,1,59,5
31110,2020,울산광역시 중구,19.62,5,51.13,8,-6.67,10,67.55,6,20.1,5,0.24,4,2118.202624,4,308,2,19.51,4,15.72,6,5.53,6,31.33,4,-9.63,5,-2.68,10,,,6.53,4,12.54,4,0.05,1,93,6
31140,2020,울산광역시 남구,24.55,6,38.43,4,-4.15,10,67.37,6,35.38,6,0.56,6,8142.794566,8,503,4,62.15,6,30.17,7,3.87,5,26.38,4,-37.68,5,-1.27,10,,,6.67,4,14.99,4,0.13,1,183,7
31170,2020,울산광역시 동구,15.55,5,26.83,1,-4.61,10,68.97,6,23.24,5,0.52,6,4832.658827,6,546,5,85.7,7,29.11,6,3.67,5,34.83,4,64.88,6,-1.95,10,,,5.44,4,12.49,4,0.13,1,35,4
31200,2020,울산광역시 북구,17.73,5,26,1,-1.14,10,69.43,6,29.7,6,0.52,6,6016.503055,7,281,2,102.54,7,19.24,6,1.41,4,30.08,4,48.49,6,0.03,10,,,9.45,4,16.33,5,0.05,1,40,4
31710,2020,울산광역시 울주군,19.23,5,27.11,1,-4.95,10,67.19,6,45.11,6,0.59,6,8060.311048,8,861,6,75.91,7,60.94,7,0.81,4,48.64,4,10.07,5,-0.31,10,,,22.32,5,16.48,5,0.09,1,45,5
36110,2020,세종특별자치시 세종시,34.59,6,44.04,6,4.02,10,68.61,6,64.83,7,0.34,4,3570.11868,5,874,6,28.66,5,64.26,7,6.61,6,12.43,3,63.08,6,3.66,8,,,16.01,4,12.4,4,0.06,1,33,4
41110,2020,경기도 수원시,28.9,6,43.8,6,-4.89,10,65.76,5,51.4,7,0.38,5,2785.593443,5,11879,7,45.91,6,14.57,5,12.17,8,30.52,4,82.01,6,-0.95,10,,,6.28,4,12.21,4,0.05,1,383,7
41130,2020,경기도 성남시,35.7,6,41.44,5,-2.97,10,67.48,6,63.87,7,0.59,6,4976.788495,6,7669,7,67.32,6,14.24,5,9.67,7,35.24,4,81.65,6,-0.38,10,,,6.04,4,14.06,4,0.02,1,192,7
41150,2020,경기도 의정부시,18.34,5,55.18,9,-2.35,10,61.16,5,27.19,6,0.25,4,1586.807303,4,405,4,14.24,2,7.24,3,8.77,7,21.18,4,177.96,7,2.15,8,,,9.82,4,13.71,4,0.05,1,111,6
41170,2020,경기도 안양시,30.49,6,41.33,5,-5.91,10,69.14,6,45.84,6,0.5,6,3240.873084,5,2588,7,33.44,5,13.01,5,10.63,8,35.61,4,-18,5,-3.27,10,,,6.7,4,11.96,4,0.04,1,111,6
41190,2020,경기도 부천시,20.22,6,48.02,7,-5.17,10,63.15,5,39.44,6,0.37,5,2184.960831,5,1418,6,22.37,4,5.3,2,16.79,10,12.44,3,32.72,6,-1.54,10,,,7.69,4,11.08,4,0.08,1,124,6
41210,2020,경기도 광명시,25.22,6,43.89,6,-7.65,10,68.36,6,39.47,6,0.32,4,2666.399419,5,568,5,25.61,5,7.86,4,13.66,9,30.16,4,-49.62,5,-6.13,10,,,5.3,4,11.95,4,0.03,1,41,4
41220,2020,경기도 평택시,19.03,5,34.54,3,1.23,10,59.04,5,45.6,6,0.51,6,5877.815476,7,1719,7,67.28,6,17.32,6,6.97,6,41.9,4,-7.01,5,4.28,8,,,15.79,4,18.6,5,0.14,1,85,6
41250,2020,경기도 동두천시,12.57,4,52.28,9,-9.59,10,57.98,5,22.07,5,0.32,4,1885.929435,4,61,1,14.81,2,13.75,5,3.01,5,71.22,5,91.74,6,-0.04,10,,,20.58,5,24.66,6,0.11,1,25,2
41270,2020,경기도 안산시,16.85,5,37.74,4,-4.24,10,60.49,5,50.69,7,0.51,6,3752.7528,5,2208,7,46.24,6,14.56,5,10.25,8,34.54,4,262.74,8,0.47,9,,,7.96,4,15.58,4,0.08,1,156,7
41280,2020,경기도 고양시,30.87,6,47.53,7,-1.91,10,66.37,5,38.28,6,0.33,4,2016.221683,4,2105,7,18.67,3,7.52,4,7.67,7,28.57,4,0.09,5,1.14,8,,,8.47,4,11.73,4,0.03,1,236,7
41290,2020,경기도 과천시,47.36,7,40.12,5,5.43,9,74,6,52.6,7,0.54,6,6860.603185,7,147,1,53.56,6,132.11,7,5.39,6,83.3,6,201.24,8,7.57,8,,,6.94,4,12.84,4,0.17,2,33,4
41310,2020,경기도 구리시,23.57,6,50.18,8,-4.86,10,65.43,5,34.96,6,0.31,4,1748.403679,4,201,1,17.11,3,7.02,3,11.27,8,40.68,4,296.71,9,-0.98,10,,,10.05,4,14,4,0.11,1,38,4
41360,2020,경기도 남양주시,21.86,6,45.67,7,-0.87,10,62.23,5,31.72,6,0.27,4,1777.962937,4,1249,6,11.78,1,9.74,4,4.05,5,22.49,4,-9.93,5,1.56,8,,,12.6,4,12.47,4,0.04,1,94,6
41370,2020,경기도 오산시,18.02,5,45.87,7,-1.39,10,59.85,5,41.37,6,0.31,4,2431.997388,5,411,4,25.8,5,9.58,4,11.46,8,33.57,4,34.84,6,1.11,8,,,8.77,4,17.63,5,0.09,1,36,4
41390,2020,경기도 시흥시,17.51,5,35.82,4,1.86,10,60.5,5,47.49,6,0.46,5,3346.419709,5,1519,6,30.02,5,12.63,5,11.14,8,31.69,4,-37.31,5,5.07,8,,,9.61,4,17.73,5,0.04,1,60,5
41410,2020,경기도 군포시,27.86,6,42.36,6,-5.17,10,69.07,6,38.52,6,0.43,5,2648.889481,5,905,6,25.87,5,10.07,5,10.58,8,28.33,4,1.87,5,-0.94,10,,,7.36,4,11.81,4,0.04,1,60,5
41430,2020,경기도 의왕시,30.3,6,38.66,4,-0.16,10,69.77,6,41.19,6,0.36,5,2424.998932,5,735,5,34.59,5,14.89,6,6.99,6,42.94,4,351.04,10,1.49,8,,,9.02,4,11.1,4,0.13,1,29,3
41450,2020,경기도 하남시,30.33,6,42.2,6,3.76,10,65.93,5,46.62,6,0.33,4,2556.862792,5,623,5,13.97,2,11.25,5,6.69,6,29.24,4,-46.93,5,6.85,8,,,7.78,4,13.39,4,0.04,1,52,5
41460,2020,경기도 용인시,35.62,6,41.84,5,-1.84,10,68.27,6,57.33,7,0.38,5,3102.902597,5,7244,7,38.81,6,11.27,5,3.52,5,22.98,4,19.37,5,1.18,8,,,10.71,4,14.92,4,0.13,1,99,6
41480,2020,경기도 파주시,20.43,6,37.49,4,-0.38,10,62.38,5,41.73,6,0.49,5,4508.239605,6,1017,6,42.17,6,15.34,6,2.17,5,28.69,4,43.92,6,2.42,8,,,13.46,4,13.21,4,0.16,1,71,6
41500,2020,경기도 이천시,17.09,5,37.1,4,-3.15,10,60.44,5,47.92,6,0.67,7,11346.80294,10,1410,6,99.78,7,17.2,6,1.61,4,40.81,4,60.84,6,1.13,8,,,22.19,5,18.16,5,0.32,4,41,4
41550,2020,경기도 안성시,17.79,5,34.68,3,-5.48,10,60.94,5,27.61,6,0.63,6,5218.346951,6,706,5,53.53,6,5.36,2,2.49,5,40.39,4,95.07,6,2.13,8,,,30.74,5,22.16,5,0.16,1,37,4
41570,2020,경기도 김포시,26.55,6,36.67,4,5.51,9,64.42,5,42.03,6,0.45,5,3031.778383,5,1624,7,23.89,4,13.28,5,5.09,6,23.65,4,122.07,7,7.42,8,,,10.73,4,10.62,4,0.07,1,43,4
41590,2020,경기도 화성시,25.9,6,29.75,2,2.24,10,63.76,5,66.26,7,0.71,7,9573.855186,9,3957,7,84.4,7,18.3,6,5.74,6,24.15,4,-11.78,5,4.23,8,,,10.82,4,15.07,4,0.07,1,85,6
41610,2020,경기도 광주시,20.08,6,37.7,4,-1.43,10,60.14,5,40.98,6,0.41,5,2639.018568,5,963,6,22.58,4,7.68,4,2.37,5,26.79,4,-3.33,5,2.24,8,,,9.8,4,12.55,4,0.08,1,48,5
41630,2020,경기도 양주시,15.19,5,40.02,5,1.53,10,61.32,5,30.13,6,0.45,5,2972.393959,5,438,4,22.01,4,16.18,6,5.45,6,43.56,4,-5.08,5,3.55,8,,,18.62,4,23.5,6,0.04,1,38,4
41650,2020,경기도 포천시,12.37,4,35.27,3,-6.55,10,58.28,5,22.15,5,0.76,7,4894.40974,6,556,5,37.99,6,4.45,1,0.94,4,50.18,5,30.15,6,-0.29,10,,,30.47,5,29.19,6,0.28,4,41,4
41730,2020,경기도 여주시,14.95,5,42.78,6,-3.33,10,60.46,5,27.97,6,0.46,5,3824.86215,5,157,1,28.21,5,10.82,5,0.69,4,69.95,5,28.66,6,1.05,8,,,36.5,5,19.68,5,0.55,6,35,4
41800,2020,경기도 연천군,14.71,5,40.93,5,-4.94,10,65.57,5,21.99,5,0.38,5,4061.873794,6,34,1,12.77,2,20.35,6,0.51,4,135.12,7,39.1,6,-0.25,10,,,32.44,5,25.37,6,0.24,3,18,1
41820,2020,경기도 가평군,17.97,5,46.95,7,-2.92,10,63.56,5,18,5,0.43,5,2943.564134,5,67,1,21.66,4,12.63,5,1.16,4,104.08,6,4.72,5,0.56,8,,,34.18,5,27.21,6,0,1,19,1
41830,2020,경기도 양평군,22.91,6,46.18,7,-1.89,10,65.13,5,19.99,5,0.28,4,1766.739332,4,109,1,11.57,1,5.51,2,0.93,4,61.75,5,126.05,7,2.05,8,,,40.42,6,20.08,5,0.54,6,32,3
42110,2020,강원도 춘천시,24.06,6,48.13,7,-4.47,10,66.63,5,22.2,5,0.4,5,2876.352448,5,887,6,21.81,4,13.79,5,0.63,4,46,4,16.79,5,0.59,8,,,18.72,4,24.13,6,0.36,5,107,6
42130,2020,강원도 원주시,22.7,6,45.9,7,-3.37,10,62.74,5,21.58,5,0.45,5,2558.558988,5,923,6,29.8,5,16.55,6,1.82,5,38.79,4,-50.6,5,1.46,8,,,17.51,4,20.7,5,0.32,4,71,6
